country_code,year,metric_code,mean,low,high,sd
ARE,2000,egdi,0.396,0.29,0.482,0.096
ARE,2000,ldi,0.281,0.229,0.347,0.061
ARE,2000,pdi,0.061,0.011,0.088,0.047
ARE,2001,ddi,0.505,0.38,0.656,0.641
ARE,2001,edi,0.028,0.018,0.037,0.01
ARE,2001,egdi,0.406,0.305,0.497,0.095
ARE,2001,ldi,0.281,0.229,0.347,0.061
ARE,2001,pdi,0.061,0.011,0.088,0.047
ARE,2002,ddi,0.505,0.38,0.656,0.641
ARE,2002,edi,0.024,0.015,0.031,0.009
ARE,2002,egdi,0.406,0.305,0.497,0.095
ARE,2002,ldi,0.28,0.221,0.336,0.059
ARE,2002,pdi,0.061,0.011,0.088,0.047
ARE,2003,ddi,0.544,0.398,0.686,0.643
ARE,2003,edi,0.024,0.015,0.031,0.009
ARE,2003,egdi,0.406,0.305,0.497,0.095
ARE,2003,ldi,0.274,0.209,0.322,0.06
ARE,2003,pdi,0.061,0.011,0.088,0.047
ARE,2004,ddi,0.343,0.215,0.464,0.637
ARE,2004,edi,0.02,0.012,0.027,0.008
ARE,2004,egdi,0.401,0.317,0.474,0.083
ARE,2004,ldi,0.268,0.21,0.325,0.059
ARE,2004,pdi,0.061,0.011,0.088,0.047
ARE,2005,ddi,0.338,0.217,0.453,0.633
ARE,2005,edi,0.021,0.013,0.028,0.008
ARE,2005,egdi,0.437,0.357,0.51,0.077
ARE,2005,ldi,0.274,0.221,0.337,0.06
ARE,2005,pdi,0.07,0.02,0.1,0.046
ARE,2006,ddi,0.338,0.217,0.453,0.633
ARE,2006,edi,0.024,0.016,0.031,0.008
ARE,2006,egdi,0.437,0.357,0.51,0.077
ARE,2006,ldi,0.281,0.22,0.335,0.06
ARE,2006,pdi,0.07,0.02,0.1,0.046
ARE,2007,ddi,0.338,0.217,0.453,0.633
ARE,2007,edi,0.064,0.046,0.08,0.017
ARE,2007,egdi,0.437,0.357,0.51,0.077
ARE,2007,ldi,0.289,0.226,0.341,0.059
ARE,2007,pdi,0.077,0.017,0.111,0.053
ARE,2008,ddi,0.363,0.251,0.491,0.632
ARE,2008,edi,0.063,0.044,0.077,0.017
ARE,2008,egdi,0.439,0.37,0.524,0.076
ARE,2008,ldi,0.289,0.226,0.341,0.059
ARE,2008,pdi,0.077,0.017,0.111,0.053
ARE,2009,ddi,0.363,0.251,0.491,0.632
ARE,2009,edi,0.063,0.044,0.077,0.017
ARE,2009,egdi,0.439,0.37,0.524,0.076
ARE,2009,ldi,0.293,0.235,0.351,0.059
ARE,2009,pdi,0.077,0.017,0.111,0.053
ARE,2010,ddi,0.363,0.251,0.491,0.632
ARE,2010,edi,0.063,0.046,0.079,0.017
ARE,2010,egdi,0.447,0.351,0.507,0.082
ARE,2010,ldi,0.298,0.232,0.348,0.06
ARE,2010,pdi,0.077,0.017,0.111,0.053
ARE,2011,ddi,0.32,0.213,0.451,0.632
ARE,2011,edi,0.075,0.058,0.092,0.017
ARE,2011,egdi,0.506,0.426,0.592,0.083
ARE,2011,ldi,0.285,0.228,0.34,0.059
ARE,2011,pdi,0.077,0.017,0.111,0.053
ARE,2012,ddi,0.32,0.213,0.451,0.632
ARE,2012,edi,0.086,0.065,0.1,0.017
ARE,2012,egdi,0.506,0.426,0.592,0.083
ARE,2012,ldi,0.298,0.239,0.353,0.059
ARE,2012,pdi,0.093,0.036,0.14,0.055
ARE,2013,ddi,0.32,0.213,0.451,0.632
ARE,2013,edi,0.087,0.07,0.104,0.017
ARE,2013,egdi,0.514,0.441,0.609,0.084
ARE,2013,ldi,0.302,0.232,0.352,0.063
ARE,2013,pdi,0.093,0.036,0.14,0.055
ARE,2014,ddi,0.32,0.213,0.451,0.632
ARE,2014,edi,0.084,0.066,0.101,0.017
ARE,2014,egdi,0.514,0.441,0.609,0.084
ARE,2014,ldi,0.312,0.24,0.366,0.064
ARE,2014,pdi,0.101,0.028,0.137,0.059
ARE,2015,ddi,0.32,0.213,0.451,0.632
ARE,2015,edi,0.092,0.073,0.108,0.018
ARE,2015,egdi,0.51,0.437,0.605,0.085
ARE,2015,ldi,0.316,0.24,0.363,0.064
ARE,2015,pdi,0.101,0.028,0.137,0.059
ARE,2016,ddi,0.32,0.213,0.451,0.632
ARE,2016,edi,0.099,0.078,0.116,0.018
ARE,2016,egdi,0.51,0.437,0.605,0.085
ARE,2016,ldi,0.319,0.248,0.372,0.063
ARE,2016,pdi,0.101,0.028,0.137,0.059
ARE,2017,ddi,0.32,0.213,0.451,0.632
ARE,2017,edi,0.094,0.079,0.115,0.018
ARE,2017,egdi,0.507,0.425,0.593,0.086
ARE,2017,ldi,0.318,0.258,0.382,0.064
ARE,2017,pdi,0.102,0.044,0.159,0.059
ARE,2018,ddi,0.266,0.17,0.386,0.632
ARE,2018,edi,0.095,0.072,0.109,0.018
ARE,2018,egdi,0.503,0.414,0.589,0.086
ARE,2018,ldi,0.329,0.266,0.391,0.064
ARE,2018,pdi,0.102,0.044,0.159,0.059
ARE,2019,ddi,0.266,0.17,0.386,0.632
ARE,2019,edi,0.096,0.075,0.112,0.018
ARE,2019,egdi,0.503,0.428,0.591,0.083
ARE,2019,ldi,0.318,0.25,0.378,0.066
ARE,2019,pdi,0.096,0.034,0.147,0.058
ARE,2020,ddi,0.307,0.211,0.444,0.632
ARE,2020,edi,0.1,0.083,0.12,0.018
ARE,2020,egdi,0.507,0.418,0.584,0.086
ARE,2020,ldi,0.324,0.256,0.384,0.066
ARE,2020,pdi,0.125,0.054,0.177,0.06
ARG,1990,ddi,0.86,0.778,0.924,0.633
ARG,1990,edi,0.828,0.782,0.882,0.052
ARG,1990,egdi,0.747,0.69,0.831,0.073
ARG,1990,ldi,0.691,0.622,0.767,0.072
ARG,1990,pdi,0.613,0.591,0.656,0.039
ARG,1991,ddi,0.887,0.807,0.941,0.637
ARG,1991,edi,0.829,0.783,0.883,0.053
ARG,1991,egdi,0.749,0.695,0.839,0.073
ARG,1991,ldi,0.701,0.629,0.768,0.068
ARG,1991,pdi,0.613,0.591,0.656,0.039
ARG,1992,ddi,0.887,0.807,0.941,0.637
ARG,1992,edi,0.831,0.786,0.886,0.052
ARG,1992,egdi,0.763,0.709,0.849,0.071
ARG,1992,ldi,0.701,0.629,0.768,0.068
ARG,1992,pdi,0.613,0.591,0.656,0.039
ARG,1993,ddi,0.887,0.807,0.941,0.637
ARG,1993,edi,0.832,0.786,0.886,0.052
ARG,1993,egdi,0.763,0.709,0.849,0.071
ARG,1993,ldi,0.701,0.629,0.768,0.068
ARG,1993,pdi,0.604,0.575,0.642,0.039
ARG,1994,ddi,0.887,0.807,0.941,0.637
ARG,1994,edi,0.84,0.794,0.891,0.051
ARG,1994,egdi,0.763,0.709,0.849,0.071
ARG,1994,ldi,0.701,0.629,0.768,0.068
ARG,1994,pdi,0.619,0.597,0.659,0.038
ARG,1995,ddi,0.887,0.807,0.941,0.637
ARG,1995,edi,0.837,0.792,0.889,0.051
ARG,1995,egdi,0.763,0.709,0.849,0.071
ARG,1995,ldi,0.71,0.645,0.778,0.068
ARG,1995,pdi,0.619,0.597,0.659,0.038
ARG,1996,ddi,0.887,0.807,0.941,0.637
ARG,1996,edi,0.831,0.776,0.874,0.05
ARG,1996,egdi,0.777,0.722,0.853,0.068
ARG,1996,ldi,0.702,0.631,0.767,0.07
ARG,1996,pdi,0.619,0.597,0.659,0.038
ARG,1997,ddi,0.887,0.807,0.941,0.637
ARG,1997,edi,0.831,0.778,0.877,0.051
ARG,1997,egdi,0.772,0.71,0.844,0.07
ARG,1997,ldi,0.702,0.631,0.767,0.07
ARG,1997,pdi,0.619,0.597,0.659,0.038
ARG,1998,ddi,0.887,0.807,0.941,0.637
ARG,1998,edi,0.83,0.786,0.888,0.051
ARG,1998,egdi,0.772,0.71,0.844,0.07
ARG,1998,ldi,0.712,0.655,0.792,0.068
ARG,1998,pdi,0.619,0.597,0.659,0.038
ARG,1999,ddi,0.884,0.801,0.94,0.641
ARG,1999,edi,0.83,0.785,0.887,0.052
ARG,1999,egdi,0.772,0.71,0.844,0.07
ARG,1999,ldi,0.71,0.639,0.778,0.069
ARG,1999,pdi,0.619,0.597,0.659,0.038
ARG,2000,ddi,0.926,0.864,0.964,0.644
ARG,2000,edi,0.84,0.79,0.891,0.052
ARG,2000,egdi,0.778,0.712,0.843,0.069
ARG,2000,ldi,0.747,0.682,0.811,0.065
ARG,2000,pdi,0.619,0.597,0.659,0.038
ARG,2001,ddi,0.929,0.857,0.965,0.645
ARG,2001,edi,0.839,0.795,0.894,0.052
ARG,2001,egdi,0.778,0.712,0.843,0.069
ARG,2001,ldi,0.768,0.708,0.831,0.063
ARG,2001,pdi,0.619,0.597,0.659,0.038
ARG,2002,ddi,0.95,0.902,0.98,0.649
ARG,2002,edi,0.835,0.795,0.896,0.053
ARG,2002,egdi,0.778,0.721,0.849,0.066
ARG,2002,ldi,0.768,0.698,0.829,0.064
ARG,2002,pdi,0.619,0.597,0.659,0.038
ARG,2003,ddi,0.806,0.712,0.885,0.63
ARG,2003,edi,0.813,0.77,0.873,0.053
ARG,2003,egdi,0.778,0.721,0.849,0.066
ARG,2003,ldi,0.771,0.714,0.837,0.063
ARG,2003,pdi,0.619,0.597,0.659,0.038
ARG,2004,ddi,0.745,0.632,0.837,0.629
ARG,2004,edi,0.812,0.762,0.867,0.053
ARG,2004,egdi,0.778,0.721,0.849,0.066
ARG,2004,ldi,0.777,0.731,0.852,0.062
ARG,2004,pdi,0.619,0.593,0.656,0.037
ARG,2005,ddi,0.745,0.632,0.837,0.629
ARG,2005,edi,0.808,0.759,0.864,0.053
ARG,2005,egdi,0.778,0.721,0.849,0.066
ARG,2005,ldi,0.767,0.707,0.826,0.061
ARG,2005,pdi,0.621,0.594,0.657,0.039
ARG,2006,ddi,0.762,0.673,0.86,0.624
ARG,2006,edi,0.788,0.743,0.851,0.055
ARG,2006,egdi,0.778,0.721,0.849,0.066
ARG,2006,ldi,0.767,0.707,0.826,0.061
ARG,2006,pdi,0.621,0.594,0.657,0.039
ARG,2007,ddi,0.762,0.673,0.86,0.624
ARG,2007,edi,0.79,0.739,0.847,0.055
ARG,2007,egdi,0.783,0.727,0.852,0.066
ARG,2007,ldi,0.759,0.705,0.828,0.062
ARG,2007,pdi,0.618,0.59,0.657,0.039
ARG,2008,ddi,0.72,0.604,0.818,0.626
ARG,2008,edi,0.784,0.739,0.849,0.058
ARG,2008,egdi,0.785,0.734,0.862,0.065
ARG,2008,ldi,0.747,0.683,0.81,0.063
ARG,2008,pdi,0.618,0.59,0.657,0.039
ARG,2009,ddi,0.74,0.617,0.822,0.627
ARG,2009,edi,0.779,0.728,0.842,0.058
ARG,2009,egdi,0.782,0.72,0.849,0.067
ARG,2009,ldi,0.747,0.683,0.81,0.063
ARG,2009,pdi,0.618,0.596,0.662,0.04
ARG,2010,ddi,0.719,0.613,0.82,0.626
ARG,2010,edi,0.773,0.717,0.826,0.056
ARG,2010,egdi,0.784,0.722,0.85,0.066
ARG,2010,ldi,0.749,0.697,0.816,0.06
ARG,2010,pdi,0.612,0.583,0.654,0.04
ARG,2011,ddi,0.719,0.613,0.82,0.626
ARG,2011,edi,0.774,0.718,0.826,0.056
ARG,2011,egdi,0.784,0.722,0.85,0.066
ARG,2011,ldi,0.739,0.684,0.808,0.063
ARG,2011,pdi,0.609,0.578,0.654,0.044
ARG,2012,ddi,0.719,0.613,0.82,0.626
ARG,2012,edi,0.773,0.721,0.826,0.055
ARG,2012,egdi,0.779,0.714,0.842,0.067
ARG,2012,ldi,0.737,0.677,0.8,0.063
ARG,2012,pdi,0.609,0.578,0.654,0.044
ARG,2013,ddi,0.725,0.623,0.821,0.621
ARG,2013,edi,0.779,0.732,0.838,0.054
ARG,2013,egdi,0.774,0.701,0.834,0.067
ARG,2013,ldi,0.726,0.665,0.8,0.066
ARG,2013,pdi,0.609,0.584,0.653,0.04
ARG,2014,ddi,0.725,0.623,0.821,0.621
ARG,2014,edi,0.791,0.741,0.849,0.055
ARG,2014,egdi,0.774,0.701,0.834,0.067
ARG,2014,ldi,0.737,0.674,0.799,0.065
ARG,2014,pdi,0.609,0.584,0.653,0.04
ARG,2015,ddi,0.725,0.623,0.821,0.621
ARG,2015,edi,0.775,0.72,0.828,0.056
ARG,2015,egdi,0.774,0.701,0.834,0.067
ARG,2015,ldi,0.746,0.69,0.813,0.063
ARG,2015,pdi,0.609,0.584,0.653,0.04
ARG,2016,ddi,0.747,0.637,0.84,0.628
ARG,2016,edi,0.75,0.691,0.804,0.057
ARG,2016,egdi,0.773,0.716,0.854,0.071
ARG,2016,ldi,0.82,0.774,0.881,0.054
ARG,2016,pdi,0.611,0.585,0.651,0.039
ARG,2017,ddi,0.72,0.604,0.814,0.624
ARG,2017,edi,0.749,0.694,0.804,0.057
ARG,2017,egdi,0.747,0.688,0.829,0.074
ARG,2017,ldi,0.802,0.747,0.856,0.055
ARG,2017,pdi,0.611,0.585,0.651,0.039
ARG,2018,ddi,0.704,0.603,0.816,0.626
ARG,2018,edi,0.779,0.738,0.847,0.056
ARG,2018,egdi,0.77,0.71,0.85,0.07
ARG,2018,ldi,0.787,0.729,0.851,0.063
ARG,2018,pdi,0.607,0.583,0.653,0.04
ARG,2019,ddi,0.695,0.579,0.795,0.623
ARG,2019,edi,0.777,0.734,0.843,0.056
ARG,2019,egdi,0.762,0.693,0.839,0.075
ARG,2019,ldi,0.756,0.694,0.816,0.063
ARG,2019,pdi,0.609,0.583,0.653,0.041
ARG,2020,ddi,0.809,0.709,0.883,0.628
ARG,2020,edi,0.831,0.782,0.886,0.052
ARG,2020,egdi,0.764,0.696,0.838,0.073
ARG,2020,ldi,0.786,0.727,0.846,0.06
ARG,2020,pdi,0.591,0.555,0.642,0.048
ARM,1990,ddi,0.666,0.533,0.779,0.634
ARM,1990,edi,0.57,0.508,0.635,0.063
ARM,1990,egdi,0.884,0.841,0.939,0.053
ARM,1990,ldi,0.506,0.423,0.574,0.076
ARM,1990,pdi,0.303,0.227,0.393,0.082
ARM,1991,ddi,0.65,0.533,0.768,0.631
ARM,1991,edi,0.615,0.547,0.682,0.067
ARM,1991,egdi,0.868,0.822,0.932,0.058
ARM,1991,ldi,0.501,0.422,0.565,0.072
ARM,1991,pdi,0.356,0.276,0.437,0.08
ARM,1992,ddi,0.662,0.539,0.784,0.637
ARM,1992,edi,0.618,0.55,0.679,0.065
ARM,1992,egdi,0.837,0.791,0.915,0.066
ARM,1992,ldi,0.478,0.396,0.538,0.071
ARM,1992,pdi,0.363,0.294,0.433,0.069
ARM,1993,ddi,0.662,0.539,0.784,0.637
ARM,1993,edi,0.611,0.55,0.676,0.065
ARM,1993,egdi,0.837,0.791,0.915,0.066
ARM,1993,ldi,0.462,0.38,0.523,0.072
ARM,1993,pdi,0.363,0.294,0.433,0.069
ARM,1994,ddi,0.662,0.539,0.784,0.637
ARM,1994,edi,0.586,0.52,0.651,0.065
ARM,1994,egdi,0.846,0.802,0.916,0.06
ARM,1994,ldi,0.465,0.397,0.542,0.073
ARM,1994,pdi,0.338,0.262,0.407,0.071
ARM,1995,ddi,0.668,0.543,0.78,0.635
ARM,1995,edi,0.489,0.431,0.544,0.057
ARM,1995,egdi,0.818,0.761,0.891,0.068
ARM,1995,ldi,0.467,0.402,0.545,0.072
ARM,1995,pdi,0.381,0.314,0.45,0.068
ARM,1996,ddi,0.651,0.521,0.765,0.633
ARM,1996,edi,0.413,0.356,0.456,0.051
ARM,1996,egdi,0.791,0.729,0.874,0.075
ARM,1996,ldi,0.458,0.387,0.531,0.071
ARM,1996,pdi,0.397,0.325,0.468,0.072
ARM,1997,ddi,0.606,0.481,0.73,0.633
ARM,1997,edi,0.389,0.337,0.431,0.048
ARM,1997,egdi,0.791,0.729,0.874,0.075
ARM,1997,ldi,0.462,0.378,0.518,0.071
ARM,1997,pdi,0.383,0.322,0.473,0.074
ARM,1998,ddi,0.565,0.437,0.7,0.635
ARM,1998,edi,0.395,0.34,0.434,0.05
ARM,1998,egdi,0.796,0.729,0.874,0.074
ARM,1998,ldi,0.422,0.341,0.481,0.07
ARM,1998,pdi,0.383,0.322,0.473,0.074
ARM,1999,ddi,0.442,0.325,0.595,0.637
ARM,1999,edi,0.41,0.361,0.459,0.051
ARM,1999,egdi,0.79,0.71,0.865,0.077
ARM,1999,ldi,0.401,0.338,0.473,0.067
ARM,1999,pdi,0.382,0.31,0.446,0.067
ARM,2000,ddi,0.394,0.283,0.532,0.631
ARM,2000,edi,0.412,0.353,0.45,0.052
ARM,2000,egdi,0.729,0.656,0.812,0.079
ARM,2000,ldi,0.397,0.336,0.463,0.064
ARM,2000,pdi,0.38,0.308,0.444,0.067
ARM,2001,ddi,0.394,0.283,0.532,0.631
ARM,2001,edi,0.413,0.36,0.459,0.051
ARM,2001,egdi,0.713,0.644,0.801,0.079
ARM,2001,ldi,0.405,0.335,0.462,0.064
ARM,2001,pdi,0.377,0.305,0.442,0.067
ARM,2002,ddi,0.408,0.28,0.525,0.626
ARM,2002,edi,0.412,0.353,0.455,0.052
ARM,2002,egdi,0.714,0.64,0.801,0.079
ARM,2002,ldi,0.397,0.33,0.454,0.063
ARM,2002,pdi,0.373,0.3,0.437,0.067
ARM,2003,ddi,0.408,0.28,0.525,0.626
ARM,2003,edi,0.361,0.316,0.391,0.039
ARM,2003,egdi,0.714,0.64,0.801,0.079
ARM,2003,ldi,0.415,0.342,0.466,0.063
ARM,2003,pdi,0.372,0.294,0.427,0.066
ARM,2004,ddi,0.408,0.28,0.525,0.626
ARM,2004,edi,0.351,0.312,0.382,0.038
ARM,2004,egdi,0.712,0.628,0.789,0.08
ARM,2004,ldi,0.408,0.344,0.468,0.062
ARM,2004,pdi,0.372,0.294,0.427,0.066
ARM,2005,ddi,0.408,0.28,0.525,0.626
ARM,2005,edi,0.351,0.308,0.377,0.038
ARM,2005,egdi,0.712,0.628,0.789,0.08
ARM,2005,ldi,0.414,0.356,0.476,0.062
ARM,2005,pdi,0.376,0.298,0.431,0.066
ARM,2006,ddi,0.402,0.282,0.521,0.625
ARM,2006,edi,0.35,0.309,0.382,0.039
ARM,2006,egdi,0.712,0.628,0.789,0.08
ARM,2006,ldi,0.414,0.356,0.476,0.062
ARM,2006,pdi,0.376,0.298,0.431,0.066
ARM,2007,ddi,0.455,0.33,0.589,0.631
ARM,2007,edi,0.351,0.312,0.387,0.04
ARM,2007,egdi,0.712,0.628,0.789,0.08
ARM,2007,ldi,0.415,0.348,0.468,0.061
ARM,2007,pdi,0.385,0.311,0.452,0.069
ARM,2008,ddi,0.455,0.33,0.589,0.631
ARM,2008,edi,0.324,0.289,0.35,0.033
ARM,2008,egdi,0.705,0.632,0.797,0.082
ARM,2008,ldi,0.4,0.335,0.457,0.063
ARM,2008,pdi,0.385,0.311,0.452,0.069
ARM,2009,ddi,0.509,0.377,0.619,0.625
ARM,2009,edi,0.326,0.292,0.355,0.034
ARM,2009,egdi,0.71,0.638,0.801,0.082
ARM,2009,ldi,0.414,0.343,0.464,0.062
ARM,2009,pdi,0.386,0.302,0.443,0.07
ARM,2010,ddi,0.519,0.393,0.645,0.629
ARM,2010,edi,0.339,0.304,0.369,0.036
ARM,2010,egdi,0.706,0.636,0.807,0.083
ARM,2010,ldi,0.425,0.37,0.482,0.058
ARM,2010,pdi,0.404,0.342,0.476,0.067
ARM,2011,ddi,0.519,0.393,0.645,0.629
ARM,2011,edi,0.344,0.308,0.37,0.034
ARM,2011,egdi,0.706,0.636,0.807,0.083
ARM,2011,ldi,0.425,0.37,0.482,0.058
ARM,2011,pdi,0.409,0.336,0.473,0.068
ARM,2012,ddi,0.537,0.407,0.66,0.629
ARM,2012,edi,0.364,0.322,0.399,0.041
ARM,2012,egdi,0.706,0.636,0.807,0.083
ARM,2012,ldi,0.44,0.38,0.5,0.061
ARM,2012,pdi,0.408,0.344,0.479,0.068
ARM,2013,ddi,0.521,0.405,0.658,0.628
ARM,2013,edi,0.36,0.316,0.394,0.04
ARM,2013,egdi,0.688,0.609,0.777,0.082
ARM,2013,ldi,0.461,0.394,0.518,0.063
ARM,2013,pdi,0.385,0.321,0.451,0.066
ARM,2014,ddi,0.521,0.405,0.658,0.628
ARM,2014,edi,0.354,0.316,0.388,0.039
ARM,2014,egdi,0.688,0.604,0.769,0.083
ARM,2014,ldi,0.46,0.391,0.516,0.063
ARM,2014,pdi,0.465,0.399,0.532,0.065
ARM,2015,ddi,0.53,0.397,0.648,0.628
ARM,2015,edi,0.354,0.316,0.388,0.039
ARM,2015,egdi,0.685,0.615,0.771,0.08
ARM,2015,ldi,0.454,0.391,0.518,0.063
ARM,2015,pdi,0.395,0.336,0.46,0.064
ARM,2016,ddi,0.526,0.404,0.653,0.626
ARM,2016,edi,0.357,0.314,0.388,0.04
ARM,2016,egdi,0.687,0.615,0.772,0.079
ARM,2016,ldi,0.456,0.389,0.513,0.062
ARM,2016,pdi,0.506,0.442,0.569,0.065
ARM,2017,ddi,0.583,0.455,0.697,0.625
ARM,2017,edi,0.391,0.344,0.431,0.046
ARM,2017,egdi,0.683,0.605,0.756,0.075
ARM,2017,ldi,0.462,0.398,0.528,0.065
ARM,2017,pdi,0.549,0.502,0.63,0.063
ARM,2018,ddi,0.787,0.7,0.861,0.629
ARM,2018,edi,0.472,0.42,0.526,0.054
ARM,2018,egdi,0.779,0.708,0.85,0.073
ARM,2018,ldi,0.631,0.562,0.699,0.068
ARM,2018,pdi,0.571,0.517,0.632,0.059
ARM,2019,ddi,0.871,0.792,0.928,0.631
ARM,2019,edi,0.799,0.754,0.854,0.051
ARM,2019,egdi,0.836,0.774,0.893,0.063
ARM,2019,ldi,0.774,0.715,0.844,0.065
ARM,2019,pdi,0.622,0.584,0.672,0.049
ARM,2020,ddi,0.795,0.689,0.876,0.631
ARM,2020,edi,0.786,0.737,0.841,0.052
ARM,2020,egdi,0.791,0.727,0.87,0.072
ARM,2020,ldi,0.726,0.662,0.797,0.068
ARM,2020,pdi,0.509,0.448,0.577,0.066
AUS,1990,ddi,0.897,0.829,0.949,0.636
AUS,1990,edi,0.888,0.859,0.937,0.042
AUS,1990,egdi,0.884,0.842,0.936,0.052
AUS,1990,ldi,0.967,0.955,0.988,0.02
AUS,1990,pdi,0.716,0.705,0.738,0.025
AUS,1991,ddi,0.902,0.823,0.942,0.63
AUS,1991,edi,0.889,0.86,0.938,0.043
AUS,1991,egdi,0.884,0.842,0.936,0.052
AUS,1991,ldi,0.967,0.955,0.988,0.02
AUS,1991,pdi,0.713,0.702,0.735,0.025
AUS,1992,ddi,0.902,0.823,0.942,0.63
AUS,1992,edi,0.889,0.86,0.938,0.043
AUS,1992,egdi,0.884,0.842,0.936,0.052
AUS,1992,ldi,0.967,0.955,0.988,0.02
AUS,1992,pdi,0.711,0.7,0.732,0.024
AUS,1993,ddi,0.902,0.823,0.942,0.63
AUS,1993,edi,0.89,0.854,0.933,0.041
AUS,1993,egdi,0.884,0.842,0.936,0.052
AUS,1993,ldi,0.967,0.955,0.988,0.02
AUS,1993,pdi,0.702,0.691,0.723,0.024
AUS,1994,ddi,0.902,0.823,0.942,0.63
AUS,1994,edi,0.891,0.853,0.932,0.041
AUS,1994,egdi,0.884,0.842,0.936,0.052
AUS,1994,ldi,0.967,0.955,0.988,0.02
AUS,1994,pdi,0.694,0.683,0.715,0.024
AUS,1995,ddi,0.902,0.823,0.942,0.63
AUS,1995,edi,0.891,0.853,0.932,0.041
AUS,1995,egdi,0.884,0.842,0.936,0.052
AUS,1995,ldi,0.967,0.955,0.988,0.02
AUS,1995,pdi,0.685,0.674,0.706,0.024
AUS,1996,ddi,0.902,0.823,0.942,0.63
AUS,1996,edi,0.889,0.857,0.934,0.042
AUS,1996,egdi,0.884,0.842,0.936,0.052
AUS,1996,ldi,0.967,0.955,0.988,0.02
AUS,1996,pdi,0.658,0.638,0.692,0.034
AUS,1997,ddi,0.902,0.823,0.942,0.63
AUS,1997,edi,0.884,0.853,0.934,0.045
AUS,1997,egdi,0.884,0.842,0.936,0.052
AUS,1997,ldi,0.967,0.955,0.988,0.02
AUS,1997,pdi,0.65,0.627,0.68,0.034
AUS,1998,ddi,0.902,0.823,0.942,0.63
AUS,1998,edi,0.884,0.851,0.933,0.045
AUS,1998,egdi,0.884,0.842,0.936,0.052
AUS,1998,ldi,0.967,0.955,0.988,0.02
AUS,1998,pdi,0.645,0.622,0.675,0.034
AUS,1999,ddi,0.902,0.823,0.942,0.63
AUS,1999,edi,0.881,0.846,0.929,0.045
AUS,1999,egdi,0.884,0.842,0.936,0.052
AUS,1999,ldi,0.967,0.955,0.988,0.02
AUS,1999,pdi,0.678,0.655,0.708,0.034
AUS,2000,ddi,0.902,0.823,0.942,0.63
AUS,2000,edi,0.886,0.851,0.932,0.043
AUS,2000,egdi,0.884,0.842,0.936,0.052
AUS,2000,ldi,0.968,0.956,0.988,0.019
AUS,2000,pdi,0.678,0.655,0.708,0.034
AUS,2001,ddi,0.902,0.823,0.942,0.63
AUS,2001,edi,0.885,0.849,0.931,0.043
AUS,2001,egdi,0.884,0.842,0.936,0.052
AUS,2001,ldi,0.968,0.956,0.988,0.019
AUS,2001,pdi,0.678,0.655,0.708,0.034
AUS,2002,ddi,0.902,0.823,0.942,0.63
AUS,2002,edi,0.875,0.837,0.921,0.045
AUS,2002,egdi,0.884,0.842,0.936,0.052
AUS,2002,ldi,0.968,0.956,0.988,0.019
AUS,2002,pdi,0.678,0.655,0.708,0.034
AUS,2003,ddi,0.902,0.823,0.942,0.63
AUS,2003,edi,0.875,0.837,0.921,0.045
AUS,2003,egdi,0.884,0.842,0.936,0.052
AUS,2003,ldi,0.968,0.956,0.988,0.019
AUS,2003,pdi,0.678,0.655,0.708,0.034
AUS,2004,ddi,0.908,0.84,0.95,0.63
AUS,2004,edi,0.875,0.838,0.921,0.044
AUS,2004,egdi,0.884,0.842,0.936,0.052
AUS,2004,ldi,0.968,0.956,0.988,0.019
AUS,2004,pdi,0.673,0.649,0.703,0.034
AUS,2005,ddi,0.908,0.84,0.95,0.63
AUS,2005,edi,0.876,0.839,0.92,0.042
AUS,2005,egdi,0.884,0.842,0.936,0.052
AUS,2005,ldi,0.968,0.956,0.988,0.019
AUS,2005,pdi,0.667,0.644,0.697,0.034
AUS,2006,ddi,0.908,0.84,0.95,0.63
AUS,2006,edi,0.876,0.839,0.92,0.042
AUS,2006,egdi,0.884,0.842,0.936,0.052
AUS,2006,ldi,0.968,0.956,0.988,0.019
AUS,2006,pdi,0.661,0.638,0.691,0.034
AUS,2007,ddi,0.915,0.853,0.954,0.629
AUS,2007,edi,0.877,0.84,0.921,0.042
AUS,2007,egdi,0.884,0.842,0.936,0.052
AUS,2007,ldi,0.968,0.956,0.988,0.019
AUS,2007,pdi,0.659,0.639,0.692,0.033
AUS,2008,ddi,0.915,0.853,0.954,0.629
AUS,2008,edi,0.884,0.848,0.928,0.042
AUS,2008,egdi,0.885,0.844,0.939,0.052
AUS,2008,ldi,0.968,0.956,0.988,0.019
AUS,2008,pdi,0.669,0.654,0.69,0.027
AUS,2009,ddi,0.915,0.853,0.954,0.629
AUS,2009,edi,0.884,0.848,0.928,0.042
AUS,2009,egdi,0.885,0.844,0.939,0.052
AUS,2009,ldi,0.968,0.956,0.988,0.019
AUS,2009,pdi,0.663,0.648,0.684,0.027
AUS,2010,ddi,0.91,0.836,0.951,0.632
AUS,2010,edi,0.889,0.853,0.931,0.041
AUS,2010,egdi,0.882,0.845,0.944,0.053
AUS,2010,ldi,0.968,0.955,0.987,0.019
AUS,2010,pdi,0.658,0.643,0.679,0.027
AUS,2011,ddi,0.91,0.836,0.951,0.632
AUS,2011,edi,0.896,0.864,0.939,0.039
AUS,2011,egdi,0.882,0.845,0.944,0.053
